,title,thumbnail,content,company,date
29,"삼성전자, ‘삼성 개발자 콘퍼런스 2022’ 개최",https://search3.kakaocdn.net/argon/232x160_85_c/9J7ozLCLiCA0,"삼성전자가 3년 만에 개발자들의 축제를 개최해 미래 기술에 대해 논의했다. 삼성전자가 12일(현지 시각) 미국 샌프란시스코 모스콘 센터에서 ‘삼성 개발자 콘퍼런스(Samsung Developer Conference, SDC) 2022’를 개최했다고 13일 전했다. ‘SDC’는 지난 2013...",기호일보,2022.10.13.
30,"삼바, 국제표준 인증 3건 획득 정보보호관리·부패방지경영 등",https://search4.kakaocdn.net/argon/232x160_85_c/7KbaPm4aJrZ0,"삼성바이오로직스는 국제표준화기구(ISO)로부터 ‘ISO 27001’(정보보호 관리체계), ‘ISO 27017’(클라우드 서비스 정보보호 관리체계), ‘ISO 37001’(부패방지경영시스템) 3건의 국제표준 인증서를 받았다고 13일 알렸다. 삼성바이오로직스는 2019년 업계 최초로...",기호일보,2022.10.13.
31,4연승+8위 등극 대구FC..사실상 K리그1 '잔류',https://search1.kakaocdn.net/argon/232x160_85_c/EhEBd3MyLHK0,"축구 대구FC가 최근 엄청난 상승세를 보이며 사실상 1부 리그에 남게 됐습니다. 12일 저녁 원정 경기였죠? 강등권 경쟁팀인 수원삼성에 한 점차 짜릿한 승리를 거두며 8위로 올라섰는데요, 대구FC, 반전의 원동력이 된 4연승 과정을 석원 기자가 정리했습니다...",대구MBC,2022.10.13.
32,"美에너지부, 배터리3사 방문..""IRA 관련 의견 청취""",https://search1.kakaocdn.net/argon/232x160_85_c/LSdzF2N1JeY0,"지침을 마련하는 과정에서 업계 여론을 청취하기 위함이다. 13일 업계에 따르면 미국 에너지부 실무진은 LG에너지솔루션(373220)·삼성SDI(006400)·SK온 등 국내 배터리 3사와 롯데케미칼, 포스코케미칼 등 소재 업체 관계자와 각각 면담했다. 이 자리에서 우리...",서울경제,2022.10.13.
33,155W GaN 접지 초고속 멀티 충전기 출시,https://search4.kakaocdn.net/argon/232x160_85_c/7J30SqH9tcO0,"출력 지원) 총 4종이다.4개 모델 모두 단일 포트 최대 100W 고출력 지원으로 애플 M1/M2 맥북프로 및 맥북에어, LG 그램 17/16/15, 삼성 갤럭시북2, 갤럭시북 프로 등 다양한 최신 노트북 PD 충전이 가능하다. 또 다중 PPS(Programmable Power Supply) 적용으로...",스포츠경향,2022.10.13.
34,[10월14일자] 비즈니스포스트 아침의 주요기사,,"상호교류 약속, 콘텐츠 개발과 사업화 추진 ● 가계대출 다시 감소세 전환, 주택담보대출은 2조 증가 ● [오늘Who] 이재용 올해 삼성 회장 오르나, 최근 행보 보면 가능성 높다 ● [오늘Who] '친일' 논란에도 보수색 더하는 정진석, TK 집토끼 단속 나서 ● [채널Who...",비즈니스포스트,2022.10.13.
35,"""한식 가산점은 없다"".. 미쉐린 3스타 '라연'의 강등",https://search4.kakaocdn.net/argon/232x160_85_c/9CikMfdJaaR0,"더 이상 ‘얼굴 마담’이 필요 없어진 것”이라고 말했다. 또 다른 음식 평론가는 “거칠게 말하면 3스타를 당연히 여겼던 신라(삼성)의 후퇴, 외식업에 전문성을 가진 CJ의 약진이라고도 볼 수 있다”고 했다. 새로 미쉐린 가이드 서울 1스타 식당이 된 '솔밤'에선...",조선일보,2022.10.13.
36,"""IRA 관련 의견 청취""..미 에너지부, 국내 배터리 3사 방문",https://search2.kakaocdn.net/argon/232x160_85_c/Ewc4fWDhIvu0,"업체들로부터 미 인플레이션 대응법(IRA)과 관련한 의견을 들었다. 13일 업계에 따르면 미 에너지부 실무진은 LG에너지솔루션, 삼성SDI, SK온 등 국내 배터리 3사와 각각 면담하기 위해 한국을 방문했다. 면담에서 업체 임원들은 에너지부 관계자들에게 IRA 시행을...",중앙일보,2022.10.13.
37,상장 폐지에서 살아난 신라젠 첫날 상한가로 마감,https://search3.kakaocdn.net/argon/232x160_85_c/6g3feLeTbtz0,"추정된다. 이날 거래량은 오전 10시 1900만 주를 넘었으며 장 마감 뒤엔 약 3000만 주로 집계됐다. 거래대금은 3027억여 원으로 삼성전자(7618억 원), SK하이닉스(4130억 원)의 뒤를 이었다. 신라젠은 2020년 5월 4일 당시 경영진의 횡령·배임 혐의로 상장 적격성...",국제신문,2022.10.13.
38,미국 소비자물가 걱정에 힘 빠진 주가,https://search2.kakaocdn.net/argon/232x160_85_c/Ff3bdqSfQke0,"원, 1924억원을 순매수했다. 외국인은 순매도로 일관하다가 막판에 반도체 주식을 집중 매수하며 순매수로 돌아섰다. 외국인은 삼성전자와 SK하이닉스 등 반도체 주식을 순매수한 반면 네이버, 카카오 등 성장주는 순매도해 대조를 이뤘다. 거래 재개 첫인 신라젠은...",이코노텔링,2022.10.13.
39,[제103회 전국체육대회] 양산시청 직장운동경기부 정상 우뚝,https://search1.kakaocdn.net/argon/232x160_85_c/CnhE3qHEpAL0,"구성해 환상적인 호흡으로 우승했다. 16강전에서 채병욱(인천시설공단)-유한나(포스코에너지), 8강전에서 이상수(삼성생명)-최효주(삼성생명), 4강전에서 곽유빈(국군체육부대)-정은순(포항시체육회)을 차례로 이기고, 결승전에서 박찬혁(한국마사회)-최지인(장수...",경남신문,2022.10.13.
40,"[마감] '네카오' 또 동반 신저가 경신...신라젠, 상한가에도 이전 주가 못 미쳐",https://search4.kakaocdn.net/argon/232x160_85_c/KhpFgQHeo6B0,"의료정밀(-3.76%), 종이·목재(-3.37%), 서비스업(-3.03%), 화학(-2.97%) 등 대다수가 하락했다. 시가총액 상위권에서는 대장주 삼성전자(-1.08%), LG에너지솔루션(-1.24%), 삼성바이오로직스(-1.59%), 삼성SDI(-2.30%), LG화학(-2.71%), 현대차(-2.08%) 등이 약세...",아시아타임즈,2022.10.13.
41,스마트워치 경쟁..미래엔 혈당까지 체크?,https://search4.kakaocdn.net/argon/232x160_85_c/DtE31QTAQQk0,그래서 코로나 19 이후 전 세계인의 수면 시간이 평균 6분 늘어났다는 구체적 통계가 수면을 연구하는 학자들이 아닌 삼성전자로부터 나오는 시대. 이런 데이터는 앞으로 의료 산업과 연계돼 광범위하게 활용될 가능성이 높습니다. [주은연/삼성서울병원 신경과 교수...,MBC,2022.10.13.
42,"롯데, 배영수 1군 투수코치 영입",https://search4.kakaocdn.net/argon/232x160_85_c/JCyYuN98M3M0,[디오데오 뉴스] 롯데자이언츠가 배영수 두산 베어스 투수코치를 구단 1군 투수코치로 영입했다.2000년 삼성 라이온즈에 입단하며 프로 생활을 시작한 배영수 코치는 한화 이글스를 거쳐 두산에서 선수 생활을 마무리하며 2019년까지 총 20시즌 동안 499경기에서...,디오데오 뉴스,2022.10.13.
43,"[목요 경제이슈] 김정식 교수, ""내년 상반기 경기침체되면 부동산 폭락 가능성""...""규제완화로 연착륙 유도해야""",https://search1.kakaocdn.net/argon/232x160_85_c/Hk8aLwBan5L0,수 없습니다. [앵커] 마지막으로요 좀 다른 주제 하나 여쭤볼게요 미국 기업의 대중 반도체 장비의 수출을 금지한 미국 정부가 삼성전자와 sk하이닉스의 중국 현지 공장에 대해서는 1년 동안 미국 정부에 허가를 신청하지 않고도 장비를 수입하도록 허용한 것으로...,BBS,2022.10.13.
44,"삼성카드, 법인카드 모바일 경비처리서비스 출시",https://search4.kakaocdn.net/argon/232x160_85_c/1HGkynf6PQK0,"삼성카드는 경비지출관리 솔루션 제공 업체 비즈플레이와 협업해 법인카드 모바일 경비처리시스템 '삼성카드 비즈플레이'를 출시했다고 13일 밝혔다. 삼성카드 비즈플레이는 법인카드 사용자, 경비처리 관리자, 경영진의 경비처리 업무를 효율적으로 할 수 있도록...",비즈트리뷴,2022.10.13.
45,삼성전자 본사기능 축소설에 또 불거진 수원시 '지방세수 의존',https://search1.kakaocdn.net/argon/232x160_85_c/1YFmuBY4acX0,"또다시 수원시 재정과 관련한 '삼성전자 의존도 과다' 문제가 고개를 들고 있다. 최근 제기된 삼성전자 수원사업장의 본사기능 축소설에 대해 실제 추진되는 계획은 정해진 바 없는 것으로 알려지지만, 수원시 입장에선 매년 2천억 원 이상에 달하는 법인지방소득세...",경인일보,2022.10.13.
46,지역 주식시장 한 달만에 다시 ‘내리막’,,"0.05%포인트(p), 거래대금 비중은 0.72%로 전월 대비 0.11%p 각각 감소했다. 광주·전남 코스피시장 투자자들은 거래대금 기준 ▲삼성전자 ▲포스코케미칼 ▲KODEX200선물인버스2X 등을 중심으로 거래했고 코스닥은 ▲성일하이텍 ▲에코프로 ▲에코프로비엠 등을...",광주매일신문,2022.10.13.
47,2023년 가을야구 씨뿌리기.. 감독·코치진 '재정비',https://search1.kakaocdn.net/argon/232x160_85_c/LrSFS74bjXW0,새 감독 임명을 앞둔 두산은 윤명준과 최용제 등 7명에게 방출을 통보했다. 허삼영 감독이 물러나면서 박진만 대행이 이끌었던 삼성 역시 감독 결정을 놓고 고민에 빠졌다. 박 감독대행은 어려운 상황에서도 삼성 지휘봉을 잡고 28승22패 성적을 남겼다. 삼성 관계자...,세계일보,2022.10.13.
48,[이 시각 캐시워크 총정리] 13일 오후 8시 현재 '전세계 동시 출시 ASUS 아수스 지포스' 관련 등 문제의 정답은?,https://search1.kakaocdn.net/argon/232x160_85_c/HKSyE1jPXYU0,관련 문제의 정답은 '10000이다. '키토선생 닥터바리스타 방탄커피 버터커피 다이어터' 관련 문제의 정답은 '청정지역'이다. '삼성금융 모니모' (힌트 : ㅅㅅㄱㅇ) 관련 문제의 정답은 '삼성금융'이다. '신한마이카 출석체크 신세계상품권' (힌트 : ㄴㄹㅌ) 관련...,비즈월드,2022.10.13.
49,"美 에너지부, 국내 배터리 3사와 면담…IRA 의견 청취",,"(서울=연합인포맥스) 박준형 기자 = 미국 에너지부가 최근 LG에너지솔루션, 삼성SDI, SK온 등 국내 배터리 3사 관계자와 만난 사실이 뒤늦게 전해졌다. 13일 배터리 업계에 따르면 미국 에너지부 실무진들은 국내 배터리 3사 관계자와 만나 인플레이션 감축법(IRA)과...",연합인포맥스,2022.10.13.
50,철강협회 ‘대한민국 모듈러 건축 설계공모전’ 시상식,https://search2.kakaocdn.net/argon/232x160_85_c/CF13Mnz3BFi0,"확대하고 있다. 이번 시상식은 모듈러주택 건설경험이 풍부한 전문공기업 서울주택도시공사와 공동 개최했으며 포스코, 금강공업, 삼성물산, 삼우종합건축사사무소, 엠디엘이엔씨, 유창, 포스코A＆C가 협찬했다. 한국철강협회는 16명의 전문 심사위원단을 구성하고...",경북매일,2022.10.13.
51,[공감 딥터뷰] 박기순 “美中 패권 시대 자국 이익 우선하는 '산업 정책' 필수 … 반도체육성법 등 시급”,https://search3.kakaocdn.net/argon/232x160_85_c/35yO940bAQp0,"우리나라가 반도체 강국이라고 하지만, 사실 설계·제조·검사 등 다양한 단계 중에서 제조에만 강한 거다. 종합 반도체 회사인 삼성이나 SK만 부각될 뿐, 강소기업이 클 수 있는 생태계 조성이 안 돼 있다. 대만은 우리나라보다 훨씬 작지만 반도체 생태계만 보면...",공감신문,2022.10.13.
52,생보업계 제판분리 가속.. GA 설립 공략,https://search4.kakaocdn.net/argon/232x160_85_c/G0XCT5WriZ00,"상품 판매가 가능하다는 이점도 있어 대형화와 전문화를 통해 몸집 확대에 나서는 곳도 있다. 13일 보험업권에 따르면 삼성생명, 한화생명, 신한라이프, 삼성화재, 현대해상, DB손보 등 주요 생명·손해보험사들은 몇 년 전부터 GA를 설립해 자회사로 두고 있다...",디지털타임스,2022.10.13.
53,'울산 vs 전북 또 붙었다' K리그 팬 프렌들리 클럽상 팬 투표 시작,https://search1.kakaocdn.net/argon/232x160_85_c/IRr9RxEoDWN0,"클럽송 ‘우리의 서울’을 공개한 FC서울, ▲운동과 친환경(ESG) 요소가 합쳐진 참여형 이벤트 ‘런성 히어로’를 진행한 수원삼성, ▲지역 패션브랜드와 협업으로 한정판 티셔츠를 제작한 제주유나이티드가 후보에 올랐다. K리그2는 ▲지역, 팬, 후원사, 구단을...",마이데일리,2022.10.13.
54,홍콩H지수 ‘털썩’…국내 ELS “손실 발생 가능”,https://search4.kakaocdn.net/argon/232x160_85_c/EOOAxeCGh7q0,in)에 들어갔다고 밝혔습니다.홍콩H지수는 지난 6일(현지시간)부터 12일까지 5거래일 연속 하락해 -8% 넘게 밀려났습니다.전종규 삼성증권 연구원은 “홍콩증시는 경기 부진과 긴축 우려 등 대내외 영향으로 4분기에 더 떨어질 수 있다”며 “다만 내년 중국의 위드...,서울경제TV,2022.10.13.
55,홍콩 증시 빨간불.. 관련 ELS '녹인' 진입,,중 하나인 홍콩H지수가 최초 기준가(8953.12) 대비 65% 미만으로 떨어져 손실구간에 들어갔다고 알렸다. 그밖에 미래에셋증권과 삼성증권 등 상당수 증권사가 전날 홍콩H지수 연계 ELS 상품의 녹인 배리어 진입 사실을 안내한 상태다. ELS는 기초자산인 주가지수나...,디지털타임스,2022.10.13.
56,"수원시, ‘성실 납세’ 개인·법인에게 인증패 수여",https://search3.kakaocdn.net/argon/232x160_85_c/BVGpJtapPkB0,"㈜, ㈜코디서비스코리아, ㈜에이앤아이, ㈜원익피앤이, (의)장산의료재단 이춘택병원, 신건설㈜, 농업회사법인㈜농우바이오, 삼성전자 새마을금고 등이다. 성실납세자는 법인 세무조사(3년)와 징수 유예에 따른 납세 담보(1회)를 면제해준다. 수원시 공영주차장 이용...",투데이경제,2022.10.13.
57,"경남도, 한국테마관광박람회 참가 K-고부가 테마 관광 홍보",https://search3.kakaocdn.net/argon/232x160_85_c/JIGYBSjz3L90,"의료 웰니스, 한류를 홍보하는 최적의 기회로 경남도는 참가자들을 대상으로 경남의 럭셔리한 고급 숙박시설(남해 아난티, 거제 삼성 호텔, 남해 사우스케이프 등), 숲힐링과 한방치료를 중심으로 한 의료웰니스 자원(합천 오도산 치유의 숲, 산청 동의보감촌, 통영...",경남에나뉴스,2022.10.13.
